中央台,#genre#
CCTV6,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-6hd/2500.m3u8?innersid=ace
CCTV7,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-7hd/2500.m3u8?innersid=ace
CCTV8,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-8hd/2500.m3u8?innersid=ace
CCTV9,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-9hd/2500.m3u8?innersid=ace
CCTV10,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-10hd/2500.m3u8?innersid=ace
CCTV11,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-11sd/1500.m3u8?innersid=ace
CCTV12,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-12hd/2500.m3u8?innersid=ace
CCTV13,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-newssd/1500.m3u8?innersid=ace
CCTV14,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-14hd/2500.m3u8?innersid=ace
CCTV15,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-yysd/1500.m3u8?innersid=ace
CCTV17,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-17hd/2500.m3u8?innersid=ace
北京卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/bjws-hd/2500.m3u8?innersid=ace
江苏卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/jsws-hd/2500.m3u8?innersid=ace
浙江卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/zsws-hd/2500.m3u8?innersid=ace
湖南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/hnws-hd/2500.m3u8?innersid=ace
东方卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/shdfws-hd/2500.m3u8?innersid=ace
广东卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/gdws-hd/2500.m3u8?innersid=ace
天津卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/tjws-sd/1500.m3u8?innersid=ace
重庆卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cqws-sd/1500.m3u8?innersid=ace
黑龙江卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/hljws-hd/2500.m3u8?innersid=ace
吉林卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/jlws-hd/2500.m3u8?innersid=ace
辽宁卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/lnws-hd/2500.m3u8?innersid=ace
内蒙古卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/nmws-sd/1500.m3u8?innersid=ace
宁夏卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/nxws-sd/1500.m3u8?innersid=ace
陕西卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/sxws-sd/1500.m3u8?innersid=ace
河北卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/hebeiws-sd/1500.m3u8?innersid=ace
山西卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/shanxiws-sd/1500.m3u8?innersid=ace
山东卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/sdws-hd/2500.m3u8?innersid=ace
安徽卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/ahws-sd/1500.m3u8?innersid=ace
河南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/hnws-sd/1500.m3u8?innersid=ace
湖北卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/hbws-sd/1500.m3u8?innersid=ace
江西卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/jxws-hd/2500.m3u8?innersid=ace
东南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/fjws-hd/2500.m3u8?innersid=ace
深圳卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/szws-hd/2500.m3u8?innersid=ace
广西卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/gxws-sd/1500.m3u8?innersid=ace
云南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/ynws-hd/2500.m3u8?innersid=ace
贵州卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/gzws-sd/1500.m3u8?innersid=ace
四川卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/scws-hd/2500.m3u8?innersid=ace
新疆卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/xjws-sd/1500.m3u8?innersid=ace
兵团卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/btws-sd/1500.m3u8?innersid=ace
西藏卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/xzws-sd/1500.m3u8?innersid=ace
海南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/lyws-sd/1500.m3u8?innersid=ace

CCTV1,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-1hd/2500.m3u8?innersid=15654890039634427536&$2M1920x1080
CCTV1,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-1hd/2500.m3u8?innersid=1587240374177179388&$2M1920x1080
CCTV2,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-2hd/2500.m3u8?innersid=18203640774999492907&$3M1920x1080
CCTV2,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-2hd/2500.m3u8?innersid=2038291520205345979&$3M1920x1080
CCTV2,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-2hd/2500.m3u8?innersid=18203640774999492907&$2M1920x1080
CCTV2,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-2hd/2500.m3u8?innersid=2038291520205345979&$2M1920x1080
CCTV2,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-2hd/2500.m3u8?innersid=4547519954471704013&$2M1920x1080
CCTV3,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-3hd/2500.m3u8?innersid=9476609640263440821&$2M1920x1080
CCTV5,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-5hd/2500.m3u8?innersid=4790815411650771981&$2M1920x1080
CCTV6,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-6hd/2500.m3u8?innersid=14916759019483157794&$2M1920x1080
CCTV7,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-7hd/2500.m3u8?innersid=12706415551557919057&$2M1920x1080
CCTV8,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-8hd/2500.m3u8?innersid=15852265263958669967&$2M1920x1080
CCTV9,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-9hd/2500.m3u8?innersid=17686352686599982856&$2M1920x1080
CCTV10,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-10hd/2500.m3u8?innersid=9053765528789506188&$2M1920x1080
CCTV12,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-12hd/2500.m3u8?innersid=8190402369178717730&$2M1920x1080
CCTV14,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-14hd/2500.m3u8?innersid=10749977474028640862&$2M1920x1080
CCTV17,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-17hd/2500.m3u8?innersid=2038717225283627700&$2M1920x1080
北京卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/bjws-hd/1.m3u8?innersid=18360129623627541611&$2M1920x1080
江苏卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/jsws-hd/2500.m3u8?innersid=14912719076157451667&$2M1920x1080
广东卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/gdws-hd/2500.m3u8?innersid=2310031483208039305&$2M1920x1080
湖南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/hnws-hd/2500.m3u8?innersid=11355377224826061225&$2M1920x1080
浙江卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/zsws-hd/2500.m3u8?innersid=6252212644869032383&$2M1920x1080
东方卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/shdfws-hd/2500.m3u8?innersid=6998114529464369318&$2M1920x1080
东南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/fjws-hd/2500.m3u8?innersid=10943554111088989087&$2M1920x1080
黑龙江卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/hljws-hd/2500.m3u8?innersid=3559146512286674480&$2M1920x1080
吉林卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/jlws-hd/2500.m3u8?innersid=11095614579634751142&$2M1920x1080
江西卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/jxws-hd/2500.m3u8?innersid=14570431181364255736&$2M1920x1080
辽宁卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/lnws-hd/2500.m3u8?innersid=6324592032119595697&$2M1920x1080
四川卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/scws-hd/2500.m3u8?innersid=17534924581903335933&$2M1920x1080
深圳卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/szws-hd/2500.m3u8?innersid=15000776628606995758&$2M1920x1080
云南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/ynws-hd/2500.m3u8?innersid=17488930753778751907&$2M1920x1080




广东有线IPV4,#genre#
CCTV1,http://qjrhc.jydjd.top:2911/udp/224.1.100.90:11111
CCTV1,http://qjrhc.jydjd.top:2911/udp/224.1.100.89:11111
CCTV2,http://qjrhc.jydjd.top:2911/udp/224.1.100.93:11111
CCTV2,http://qjrhc.jydjd.top:2911/udp/224.1.100.94:11111
CCTV2,http://qjrhc.jydjd.top:2911/udp/224.1.100.192:11111
CCTV3,http://qjrhc.jydjd.top:2911/udp/224.1.100.64:11111
CCTV3,http://qjrhc.jydjd.top:2911/udp/224.1.100.63:11111
CCTV4,http://qjrhc.jydjd.top:2911/udp/224.1.100.103:11111
CCTV4,http://qjrhc.jydjd.top:2911/udp/224.1.100.104:11111
CCTV5,http://qjrhc.jydjd.top:2911/udp/224.1.100.81:11111
CCTV5,http://qjrhc.jydjd.top:2911/udp/224.1.100.82:11111
CCTV5,http://qjrhc.jydjd.top:2911/udp/224.1.100.193:11111
CCTV5+,http://qjrhc.jydjd.top:2911/udp/224.1.100.25:11111
CCTV5+,http://qjrhc.jydjd.top:2911/udp/224.1.100.26:11111
CCTV6,http://qjrhc.jydjd.top:2911/udp/224.1.100.84:11111
CCTV6,http://qjrhc.jydjd.top:2911/udp/224.1.100.83:11111
CCTV6,http://qjrhc.jydjd.top:2911/udp/224.1.100.194:11111
CCTV7,http://qjrhc.jydjd.top:2911/udp/224.1.100.27:11111
CCTV7,http://qjrhc.jydjd.top:2911/udp/224.1.100.28:11111
CCTV8,http://qjrhc.jydjd.top:2911/udp/224.1.100.86:11111
CCTV8,http://qjrhc.jydjd.top:2911/udp/224.1.100.85:11111
CCTV9,http://qjrhc.jydjd.top:2911/udp/224.1.100.29:11111
CCTV9,http://qjrhc.jydjd.top:2911/udp/224.1.100.30:11111
CCTV10,http://qjrhc.jydjd.top:2911/udp/224.1.100.75:11111
CCTV10,http://qjrhc.jydjd.top:2911/udp/224.1.100.76:11111
CCTV11,http://qjrhc.jydjd.top:2911/udp/224.1.100.44:11111
CCTV11,http://qjrhc.jydjd.top:2911/udp/224.1.100.43:11111
CCTV12,http://qjrhc.jydjd.top:2911/udp/224.1.100.77:11111
CCTV12,http://qjrhc.jydjd.top:2911/udp/224.1.100.78:11111
CCTV13,http://qjrhc.jydjd.top:2911/udp/224.1.100.69:11111
CCTV13,http://qjrhc.jydjd.top:2911/udp/224.1.100.70:11111
CCTV14,http://qjrhc.jydjd.top:2911/udp/224.1.100.79:11111
CCTV14,http://qjrhc.jydjd.top:2911/udp/224.1.100.80:11111
CCTV15,http://qjrhc.jydjd.top:2911/udp/224.1.100.42:11111
CCTV15,http://qjrhc.jydjd.top:2911/udp/224.1.100.41:11111
CCTV17,http://qjrhc.jydjd.top:2911/udp/224.1.100.135:11111
CHC动作电影,http://qjrhc.jydjd.top:2911/udp/224.1.100.131:11111
CHC动作电影,http://qjrhc.jydjd.top:2911/udp/224.1.100.132:11111
CHC家庭影院,http://qjrhc.jydjd.top:2911/udp/224.1.100.149:11111
重温经典,http://qjrhc.jydjd.top:2911/udp/224.1.100.126:11111
江苏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.45:11111
江苏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.46:11111
东方卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.47:11111
东方卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.48:11111
浙江卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.51:11111
浙江卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.52:11111
广东卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.95:11111
广东卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.96:11111
湖南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.97:11111
湖南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.98:11111
北京卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.99:11111
北京卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.100:11111
海南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.15:11111
海南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.16:11111
河北卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.19:11111
河北卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.20:11111
云南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.21:11111
云南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.22:11111
深圳卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.39:11111
深圳卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.40:11111
山东卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.50:11111
山东卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.49:11111
江西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.53:11111
江西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.54:11111
东南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.55:11111
东南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.56:11111
贵州卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.57:11111
贵州卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.58:11111
吉林卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.59:11111
吉林卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.60:11111
天津卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.61:11111
天津卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.62:11111
安徽卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.66:11111
安徽卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.65:11111
湖北卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.67:11111
湖北卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.68:11111
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.71:11111
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.72:11111
河南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.73:11111
河南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.74:11111
辽宁卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.91:11111
辽宁卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.92:11111
重庆卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.101:11111
重庆卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.102:11111
广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.110:11111
广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.111:11111
宁夏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.8:11111
甘肃卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.10:11111
新疆卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.14:11111
西藏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.125:11111
青海卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.127:11111
兵团卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.128:11111
黑龙江卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.139:11111
三沙卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.148:11111
山西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.150:11111
大湾区卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.153:11111
大湾区卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.7:11111
凤凰中文,http://qjrhc.jydjd.top:2911/udp/224.1.100.3:11111
翡翠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.121:11111
翡翠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.122:11111
明珠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.123:11111
明珠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.124:11111
翡翠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.1:11111
明珠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.2:11111
澳亚卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.12:11111
星空,http://qjrhc.jydjd.top:2911/udp/224.1.100.13:11111
CETV1,http://qjrhc.jydjd.top:2911/udp/224.1.100.107:11111
CETV1,http://qjrhc.jydjd.top:2911/udp/224.1.100.108:11111
CETV4,http://qjrhc.jydjd.top:2911/udp/224.1.100.109:11111
金鹰卡通,http://qjrhc.jydjd.top:2911/udp/224.1.100.113:11111
卡酷少儿,http://qjrhc.jydjd.top:2911/udp/224.1.100.112:11111
金鹰卡通,http://qjrhc.jydjd.top:2911/udp/224.1.100.114:11111
优漫卡通,http://qjrhc.jydjd.top:2911/udp/224.1.100.119:11111
嘉佳卡通,http://qjrhc.jydjd.top:2911/udp/224.1.100.144:11111
卡酷少儿,http://qjrhc.jydjd.top:2911/udp/224.1.100.146:11111
中国天气,http://qjrhc.jydjd.top:2911/udp/224.1.100.159:11111
纪实科教,http://qjrhc.jydjd.top:2911/udp/224.1.100.115:11111
纪实科教,http://qjrhc.jydjd.top:2911/udp/224.1.100.116:11111
乐游,http://qjrhc.jydjd.top:2911/udp/224.1.100.143:11111
纪实科教,http://qjrhc.jydjd.top:2911/udp/224.1.100.31:11111
纪实科教,http://qjrhc.jydjd.top:2911/udp/224.1.100.32:11111
茶频道,http://qjrhc.jydjd.top:2911/udp/224.1.100.117:11111
茶频道,http://qjrhc.jydjd.top:2911/udp/224.1.100.118:11111
广东岭南戏曲,http://qjrhc.jydjd.top:2911/udp/224.1.100.120:11111
劲爆体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.129:11111
劲爆体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.130:11111
魅力足球,http://qjrhc.jydjd.top:2911/udp/224.1.100.133:11111
佛山公共,http://qjrhc.jydjd.top:2911/udp/224.1.100.134:11111
新视觉,http://qjrhc.jydjd.top:2911/udp/224.1.100.136:11111
CGTN,http://qjrhc.jydjd.top:2911/udp/224.1.100.137:11111
中华美食,http://qjrhc.jydjd.top:2911/udp/224.1.100.138:11111
东方财经,http://qjrhc.jydjd.top:2911/udp/224.1.100.141:11111
广东民生,http://qjrhc.jydjd.top:2911/udp/224.1.100.152:11111
广东影视,http://qjrhc.jydjd.top:2911/udp/224.1.100.154:11111
广东新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.155:11111
广东少儿,http://qjrhc.jydjd.top:2911/udp/224.1.100.156:11111
广东岭南戏曲,http://qjrhc.jydjd.top:2911/udp/224.1.100.157:11111
广东经济科教,http://qjrhc.jydjd.top:2911/udp/224.1.100.158:11111
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.191:11111
广电民生,http://qjrhc.jydjd.top:2911/udp/224.1.100.4:11111
广东新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.5:11111
广东经济科教,http://qjrhc.jydjd.top:2911/udp/224.1.100.6:11111
广东少儿,http://qjrhc.jydjd.top:2911/udp/224.1.100.9:11111
广东影视,http://qjrhc.jydjd.top:2911/udp/224.1.100.11:11111
广州法治,http://qjrhc.jydjd.top:2911/udp/224.1.100.17:11111
广州法治,http://qjrhc.jydjd.top:2911/udp/224.1.100.18:11111
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.23:11111
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.24:11111
广东体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.33:11111
广东体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.34:11111
广州综合,http://qjrhc.jydjd.top:2911/udp/224.1.100.35:11111
广州综合,http://qjrhc.jydjd.top:2911/udp/224.1.100.36:11111
广州新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.37:11111
广州新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.38:11111
广州影视,http://qjrhc.jydjd.top:2911/udp/224.1.100.87:11111
广州影视,http://qjrhc.jydjd.top:2911/udp/224.1.100.88:11111
广州竞赛,http://qjrhc.jydjd.top:2911/udp/224.1.100.105:11111
广州竞赛,http://qjrhc.jydjd.top:2911/udp/224.1.100.106:11111



江苏组播,#genre#
CCTV1,http://117.60.104.244:5678/rtp/239.49.8.129:6000
CCTV2,http://117.60.104.244:5678/rtp/239.49.8.130:6000
CCTV3,http://117.60.104.244:5678/rtp/239.49.9.31:6000
CCTV4,http://117.60.104.244:5678/rtp/239.49.8.131:6000
CCTV5,http://117.60.104.244:5678/rtp/239.49.9.32:6000
CCTV5+,http://117.60.104.244:5678/rtp/239.49.8.137:6000
CCTV6,http://117.60.104.244:5678/rtp/239.49.9.33:6000
CCTV7,http://117.60.104.244:5678/rtp/239.49.8.132:6000
CCTV8,http://117.60.104.244:5678/rtp/239.49.9.34:6000
CCTV9,http://117.60.104.244:5678/rtp/239.49.8.133:6000
CCTV10,http://117.60.104.244:5678/rtp/239.49.8.134:6000
CCTV12,http://117.60.104.244:5678/rtp/239.49.8.135:6000
CCTV13,http://117.60.104.244:5678/rtp/239.49.9.43:6000
CCTV14,http://117.60.104.244:5678/rtp/239.49.8.136:6000
CCTV世界地理,http://117.60.104.244:5678/rtp/239.49.9.8:6000
CCTV兵器科技,http://117.60.104.244:5678/rtp/239.49.9.9:6000
CCTV风云剧场,http://117.60.104.244:5678/rtp/239.49.9.10:6000
CCTV文化精品,http://117.60.104.244:5678/rtp/239.49.9.11:6000
CCTV怀旧剧场,http://117.60.104.244:5678/rtp/239.49.9.12:6000
CCTV风云音乐,http://117.60.104.244:5678/rtp/239.49.9.13:6000
CCTV女性时尚,http://117.60.104.244:5678/rtp/239.49.9.14:6000
CCTV第一剧场,http://117.60.104.244:5678/rtp/239.49.9.15:6000
CCTV央视台球,http://117.60.104.244:5678/rtp/239.49.9.22:6000
CCTV风云足球,http://117.60.104.244:5678/rtp/239.49.9.6:6000
CCTV高尔夫网球,http://117.60.104.244:5678/rtp/239.49.9.7:6000
CCTV电视指南,http://117.60.104.244:5678/rtp/239.49.9.5:6000
江苏卫视,http://117.60.104.244:5678/rtp/239.49.8.138:6000
浙江卫视,http://117.60.104.244:5678/rtp/239.49.8.139:6000
东方卫视,http://117.60.104.244:5678/rtp/239.49.8.140:6000
北京卫视,http://117.60.104.244:5678/rtp/239.49.8.141:6000
湖南卫视,http://117.60.104.244:5678/rtp/239.49.8.142:6000
广东卫视,http://117.60.104.244:5678/rtp/239.49.8.143:6000
黑龙江卫视,http://117.60.104.244:5678/rtp/239.49.8.144:6000
深圳卫视,http://117.60.104.244:5678/rtp/239.49.8.145:6000
山东卫视,http://117.60.104.244:5678/rtp/239.49.8.146:6000
湖北卫视,http://117.60.104.244:5678/rtp/239.49.8.147:6000
天津卫视,http://117.60.104.244:5678/rtp/239.49.8.148:6000
重庆卫视,http://117.60.104.244:5678/rtp/239.49.8.149:6000
四川卫视,http://117.60.104.244:5678/rtp/239.49.8.184:6000
江西卫视,http://117.60.104.244:5678/rtp/239.49.8.185:6000
东南卫视,http://117.60.104.244:5678/rtp/239.49.8.186:6000
吉林卫视,http://117.60.104.244:5678/rtp/239.49.8.187:6000
河北卫视,http://117.60.104.244:5678/rtp/239.49.8.188:6000
河南卫视,http://117.60.104.244:5678/rtp/239.49.8.197:6000
安徽卫视,http://117.60.104.244:5678/rtp/239.49.8.204:6000
云南卫视,http://117.60.104.244:5678/rtp/239.49.8.227:6000
辽宁卫视,http://117.60.104.244:5678/rtp/239.49.8.173:6000
贵州卫视,http://117.60.104.244:5678/rtp/239.49.8.174:6000
广西卫视,http://117.60.104.244:5678/rtp/239.49.8.209:6000
海南卫视,http://117.60.104.244:5678/rtp/239.49.8.212:6000

生活时尚,http://117.60.104.244:5678/rtp/239.49.8.175:6000
游戏风云,http://117.60.104.244:5678/rtp/239.49.8.176:6000
幸福彩台,http://117.60.104.244:5678/rtp/239.49.8.177:6000
动漫秀场,http://117.60.104.244:5678/rtp/239.49.8.178:6000
全纪实台,http://117.60.104.244:5678/rtp/239.49.8.179:6000
都市剧场,http://117.60.104.244:5678/rtp/239.49.8.180:6000
魅力足球,http://117.60.104.244:5678/rtp/239.49.8.181:6000
欢笑剧场,http://117.60.104.244:5678/rtp/239.49.8.182:6000
中国教育,http://117.60.104.244:5678/rtp/239.49.8.189:6000
冬奥纪实,http://117.60.104.244:5678/rtp/239.49.8.202:6000
金鹰纪实,http://117.60.104.244:5678/rtp/239.49.8.203:6000
金鹰卡通,http://117.60.104.244:5678/rtp/239.49.9.23:6000
快乐垂钓,http://117.60.104.244:5678/rtp/239.49.1.225:6000
茶频道,http://117.60.104.244:5678/rtp/239.49.1.234:6000
暴走汽车,http://117.60.104.244:5678/rtp/239.49.8.206:6000
欢笑剧场4K,http://117.60.104.244:5678/rtp/239.49.8.231:6000

江苏城市,http://117.60.104.244:5678/rtp/239.49.8.107:8000
江苏综艺,http://117.60.104.244:5678/rtp/239.49.8.108:8000
江苏体育,http://117.60.104.244:5678/rtp/239.49.8.117:8000
江苏影视,http://117.60.104.244:5678/rtp/239.49.8.118:8000
江苏卡通,http://117.60.104.244:5678/rtp/239.49.8.119:8000
江苏新闻,http://117.60.104.244:5678/rtp/239.49.8.120:8000
江苏教育,http://117.60.104.244:5678/rtp/239.49.8.122:8000
江苏教育,http://117.60.104.244:5678/rtp/239.49.9.42:6000
江苏国际,http://117.60.104.244:5678/rtp/239.49.1.23:6000
江苏导视,http://117.60.104.244:5678/rtp/239.49.8.150:6000
电竞直播,http://117.60.104.244:5678/rtp/239.49.8.151:6000
电竞直播,http://117.60.104.244:5678/rtp/239.49.8.152:6000
水韵江苏,http://117.60.104.244:5678/rtp/239.49.8.155:6000
水韵江苏,http://117.60.104.244:5678/rtp/239.49.8.157:6000
水韵江苏,http://117.60.104.244:5678/rtp/239.49.8.226:6000
4K花园,http://117.60.104.244:5678/rtp/239.49.8.205:6000
4K花园,http://117.60.104.244:5678/rtp/239.49.8.207:6000
4K花园,http://117.60.104.244:5678/rtp/239.49.8.208:6000
4K现场,http://117.60.104.244:5678/rtp/239.49.8.222:6000

CCTV1,http://117.60.104.244:5678/rtp/239.49.1.1:6000
CCTV2,http://117.60.104.244:5678/rtp/239.49.1.2:6000
CCTV3,http://117.60.104.244:5678/rtp/239.49.1.3:6000
CCTV4,http://117.60.104.244:5678/rtp/239.49.1.4:6000
CCTV5,http://117.60.104.244:5678/rtp/239.49.1.5:6000
CCTV6,http://117.60.104.244:5678/rtp/239.49.1.6:6000
CCTV7,http://117.60.104.244:5678/rtp/239.49.1.254:6000
CCTV8,http://117.60.104.244:5678/rtp/239.49.1.8:6000
CCTV10,http://117.60.104.244:5678/rtp/239.49.1.10:6000
CCTV11,http://117.60.104.244:5678/rtp/239.49.1.11:6000
